,locationName,categories,locationAddress,locationCity,locationState,locationZip,locationPhone,openTime,Years In Business
689,J & D Auto Shop,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",316 Norfolk Ave,Dorchester,MA,02125,(617) 427-5281,9:00 am - 5:00 pm,10
690,Ramos Autobody,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Automobile Detailing']",337 3rd St,Chelsea,MA,02150,(617) 884-8500,9:00 am - 5:00 pm,
691,Foreign Auto Body Co,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Auto Oil & Lube']",259 Cambridge St,Allston,MA,02134,(617) 254-0778,9:00 am - 5:00 pm,65
692,Armen's Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Towing']",10 Glenville Ter,Allston,MA,02134,(617) 782-7866,9:00 am - 5:00 pm,8
693,Alfredo Auto Repair,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",58 Geneva Ave,Dorchester,MA,02121,(617) 442-2767,9:00 am - 5:00 pm,22
694,Mecca Motors,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Auto Transmission']",30 Penniman Rd,Allston,MA,02134,(617) 787-1707,7:30 am - 6:00 pm,33
695,Columbus Auto Body Inc,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",269 Washington St,Dorchester,MA,02121,(617) 282-0500,9:00 am - 5:00 pm,58
696,FJ Auto Repair,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",5 Washington St,Brighton,MA,02135,(617) 879-3400,8:00 am - 6:00 pm,10
697,Medford Auto Center,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",397 Riverside Ave,Medford,MA,02155,(781) 395-7800,8:00 am - 6:00 pm,27
698,Allston Auto Body Inc,['Automobile Body Repairing & Painting'],10 Redford St,Allston,MA,02134,(617) 254-6621,,
699,Crossing Auto Repair,['Auto Repair & Service'],30 Terrace St,Roxbury Crossing,MA,02120,(617) 442-3113,9:00 am - 6:00 pm,25
700,Quiles Auto Repair,"['Auto Repair & Service', 'Gas Stations']",67 Blue Hill Ave,Roxbury,MA,02119,(617) 606-3570,9:00 am - 5:00 pm,14
701,M P Auto Service,['Auto Repair & Service'],67 Blue Hill Ave,Roxbury,MA,02119,(617) 445-0300,,
702,D & M Auto Doctor,"['Auto Repair & Service', 'Automobile Inspection Stations & Services', 'Automobile Diagnostic Service']",1181 Bennington St,East Boston,MA,02128,(617) 567-7705,8:00 am - 5:00 pm,20
703,Alston Auto Tech,['Auto Repair & Service'],Craftsman,Allston,MA,02134,(617) 779-7262,,15
704,Express Automobile Rental Service,['Auto Repair & Service'],286 Adams St,Dorchester,MA,02122,(617) 282-5346,8:00 am - 6:00 pm,
705,Minh Son Auto Repair,['Auto Repair & Service'],1607 Dorchester Ave,Dorchester,MA,02122,(617) 282-1882,,
706,A & K Waste Systems Inc,"['Auto Repair & Service', 'Automobile Repairing & Service-Equipment & Supplies']",41 Argyle St,Winthrop,MA,02152,(617) 846-3209,9:00 am - 5:00 pm,32
707,Pij Auto Repair,['Auto Repair & Service'],1540 N Shore Rd,Revere,MA,02151,(781) 284-0013,8:00 am - 6:00 pm,11
708,Perriello Bros Serv Station,['Auto Repair & Service'],737 Broadway,Revere,MA,02151,(781) 289-2160,,1
709,Revere Auto Performance Inc,['Auto Repair & Service'],766 Broadway,Revere,MA,02151,(781) 284-2644,9:00 am - 5:00 pm,9
710,D & M Foreign Auto,['Auto Repair & Service'],29 Garden St,Everett,MA,02149,(617) 389-0100,9:00 am - 5:00 pm,15
711,A A Automobile Repairs Incorporated,['Auto Repair & Service'],619 Somerville Ave,Somerville,MA,02143,(617) 623-2020,,
712,Main Street Garage,['Auto Repair & Service'],339 Main St,Everett,MA,02149,(617) 294-6277,,12
713,Medford Brake & Wheel,['Auto Repair & Service'],11 Hall St,Medford,MA,02155,(781) 391-1693,8:00 am - 5:00 pm,41
714,North Atlantic Frame & Align,['Auto Repair & Service'],12 Locust St,Medford,MA,02155,(781) 396-8900,9:00 am - 4:00 pm,33
715,In Motion Repair,['Auto Repair & Service'],163 Eastern Ave,Malden,MA,02148,(781) 480-4236,9:00 am - 5:00 pm,8
716,Jiffy Lube,"['Auto Repair & Service', 'Auto Oil & Lube', 'Automobile Air Conditioning Equipment-Service & Repair']",100 Broadway,Malden,MA,02148,(781) 397-6865,7:00 am - 7:00 pm,
717,NTB - National Tire & Battery,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Brake Repair']",,,,,(617) 420-8485,,23
718,Brighton Motor Service,"['Auto Repair & Service', 'Wheel Alignment-Frame & Axle Servicing-Automotive', 'Towing']",118 N Beacon St,Brighton,MA,02135,(617) 254-9620,8:30 am - 6:30 pm,
719,Glenville Terrace Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Brake Repair']",10 Glenville Ter,Allston,MA,02134,(617) 783-1515,8:00 am - 6:00 pm,16
720,Midas,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Brake Repair']",65 Commercial St,Malden,MA,02148,(781) 338-5971,7:30 am - 6:00 pm,6
721,Malden Auto Body,"['Dent Removal', 'Automobile Body Repairing & Painting']",87 Broadway,Everett,MA,02149,(617) 389-3030,8:00 am - 6:00 pm,73
722,Ming's Auto Repair Inc Automotive,"['Auto Repair & Service', 'Automobile Diagnostic Service', 'Tire Dealers']",14 Rena St,Allston,MA,02134,(617) 562-0640,8:00 am - 6:00 pm,25
723,R & R Garage,"['Auto Repair & Service', 'Automobile Body Repairing & Painting']",737 Broadway,Revere,MA,02151,(781) 289-2160,8:00 am - 6:00 pm,9
724,Amazing Auto Service,"['Auto Repair & Service', 'Automobile Repairing & Service-Equipment & Supplies']",507 Warren St,Dorchester,MA,02121,(617) 442-4793,8:30 am - 5:30 pm,19
725,Johnson Automatic Transmissions,"['Auto Repair & Service', 'Auto Transmission', 'Auto Transmission Parts']",340 Middlesex Ave,Medford,MA,02155,(781) 396-8484,7:00 am - 5:00 pm,34
726,Nick's Auto Service,"['Auto Repair & Service', 'Brake Repair', 'Auto Oil & Lube']",307 Main St,Medford,MA,02155,(781) 219-3785,8:00 am - 5:30 pm,11
727,Grove Hall Auto Repair,['Auto Repair & Service'],15 Geneva Ave,Dorchester,MA,02121,(617) 635-1484,9:00 am - 5:00 pm,30
728,Boston Automotive,"['Auto Repair & Service', 'Brake Repair', 'Automobile Parts & Supplies']",259 Cambridge St,Allston,MA,02134,(617) 782-4554,7:30 am - 5:00 pm,26
729,Goodyear Auto Service,"['Auto Repair & Service', 'Tire Dealers']",300 Eastern Ave,Malden,MA,02148,(781) 324-8600,7:00 am - 7:00 pm,
730,Everett Automatic Transmission,"['Auto Repair & Service', 'Auto Transmission']",556 Ferry St,Everett,MA,02149,(888) 458-4016,7:30 am - 5:00 pm,58
731,Hi Tech Autobody,"['Dent Removal', 'Glass-Auto, Plate, Window, Etc', 'Automobile Body Repairing & Painting']",51 New St,Cambridge,MA,02138,(617) 876-9545,8:00 am - 5:00 pm,31
732,Colonial Volkswagen of Medford,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",340 Mystic Ave,Medford,MA,02155,(781) 475-5200,9:00 am - 8:00 pm,12
733,Colonial Nissan,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",104 Mystic Ave,Medford,MA,02155,(888) 290-8625,9:00 am - 8:00 pm,26
734,E & J Auto Tech,"['Auto Repair & Service', 'Tire Dealers']",1891 Columbus Ave,Roxbury,MA,02119,(617) 522-4128,8:00 am - 6:00 pm,12
735,Boston Foreign Motor,"['Auto Repair & Service', 'Used Car Dealers', 'Wholesale Used Car Dealers']",523 Cambridge St,Allston,MA,02134,(617) 254-6700,9:00 am - 8:00 pm,13
736,Sentry Auto Group Ford,"['Auto Repair & Service', 'New Car Dealers', 'Wholesale Used Car Dealers']",4100 Mystic Valley Pkwy,Medford,MA,02155,(781) 395-6400,7:00 am - 8:00 pm,39
737,Cypress Automart Sales & Services,"['Auto Repair & Service', 'Used Car Dealers', 'Automobile Inspection Stations & Services']",122 Cypress St,Brookline,MA,02445,(617) 232-5355,9:00 am - 6:00 pm,22
738,Herb Chambers Honda in Boston,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",1186 Commonwealth Ave,Allston,MA,02134,(617) 731-0100,9:00 am - 9:00 pm,29
739,Expressway Toyota,"['Auto Repair & Service', 'New Car Dealers', 'New Truck Dealers']",700 William T Morrissey Blvd,Dorchester,MA,02122,(617) 265-4321,8:30 am - 8:30 pm,28
740,Usa Motors,"['Auto Repair & Service', 'Used Car Dealers']",404 Revere Beach Pkwy,Revere,MA,02151,(781) 286-0987,9:00 am - 5:30 pm,19
741,Bbc Auto Repair,"['Automobile Body Shop Equipment & Supply-Wholesale & Manufacturers', 'Brake Repair', 'Tire Recap, Retread & Repair']",483 Somerville Ave,Somerville,MA,02143,(617) 234-0058,8:00 am - 6:00 pm,
742,Sega Auto Sales,"['Auto Repair & Service', 'Used Car Dealers', 'Wholesale Used Car Dealers']",449 Ferry St,Malden,MA,02148,(781) 324-2334,9:00 am - 7:00 pm,24
743,Infiniti Dealership,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",1198 Commonwealth Ave,Allston,MA,02134,(617) 739-6600,,21
744,Glendale Auto brokers,"['Auto Repair & Service', 'Used Car Dealers', 'Gas Stations']",735 Broadway,Everett,MA,02149,(617) 389-2991,9:00 am - 7:00 pm,7
745,Automaster,"['Auto Repair & Service', 'Used Car Dealers']",259 Main St,Malden,MA,02148,(781) 321-8181,Open 24 Hours,34
746,Dorchester Tire Service,"['Auto Repair & Service', 'Tire Dealers', 'Automobile Parts & Supplies']",1160 Dorchester Ave,Dorchester,MA,02125,(617) 436-0900,7:00 am - 5:00 pm,58
747,Oriental Car King Inc,"['Auto Repair & Service', 'New Car Dealers', 'Brake Repair']",283 Western Ave,Allston,MA,02134,(617) 787-1233,8:00 am - 6:00 pm,30
748,Boston Volvo Village,"['Auto Repair & Service', 'New Car Dealers', 'Used Car Dealers']",61 N Beacon St,Allston,MA,02134,(888) 707-5524,9:00 am - 8:00 pm,63
749,Herb Chambers INFINITI Of Boston,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",60 Mystic Ave,Medford,MA,02155,(617) 739-6600,9:00 am - 9:00 pm,
750,M E Auto Accessories,"['Auto Repair & Service', 'Automobile Accessories', 'Automobile Parts & Supplies']",425 Salem St,Medford,MA,02155,(339) 221-5440,10:30 am - 6:30 pm,10
751,Anthonys Auto Repair,"['Automobile Repairing & Service-Equipment & Supplies', 'Automobile Body Repairing & Painting']",619 Columbia Rd,Dorchester,MA,02125,(617) 265-1211,8:30 am - 6:30 pm,22
752,Latin Sound,"['Auto Repair & Service', 'Automobile Radios & Stereo Systems', 'Automobile Alarms & Security Systems']",843 Broadway,Revere,MA,02151,(781) 629-5060,9:00 am - 6:00 pm,23
753,Sullivan Tire & Auto Service,"['Auto Repair & Service', 'Tire Dealers']",263 Beacon St,Somerville,MA,02143,(857) 242-6600,7:30 am - 5:00 pm,
754,Inman Motor Sales,"['Auto Repair & Service', 'Used Car Dealers']",1760 Revere Beach Pkwy,Everett,MA,02149,(844) 455-7020,9:00 am - 7:00 pm,20
755,Pro Truck Collision & Repair,"['Auto Repair & Service', 'Truck Service & Repair', 'Automobile Body Repairing & Painting']",99 Bow St,Everett,MA,02149,(617) 944-9870,,5
756,Colonial Nissan of Medford-Parts,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'New Car Dealers']",162 Mystic Ave,Medford,MA,02155,(781) 395-3025,9:00 am - 8:00 pm,
757,Kings Stunning Auto,"['Auto Repair & Service', 'Automobile Body Shop Equipment & Supplies', 'New Car Dealers']",64 Eastern Ave,Malden,MA,02148,(781) 397-1967,,10
758,Robin Autobody,"['Automobile Parts & Supplies-Used & Rebuilt-Wholesale & Manufacturers', 'Automobile Parts & Supplies', 'Automobile Body Repairing & Painting']",110 Terrace St,Roxbury Crossing,MA,02120,(617) 427-8400,,7
759,American Auto Collision,"['Used Car Dealers', 'Automobile Body Repairing & Painting']",155 N Beacon St,Brighton,MA,02135,(617) 782-7866,8:00 am - 6:00 pm,39
760,Malden Autobody,"['Automobile Body Shop Equipment & Supplies', 'Automobile Repairing & Service-Equipment & Supplies', 'Automobile Body Repairing & Painting']",189 Eastern Ave,Malden,MA,02148,(781) 605-0440,,
761,Stone Auto Body Supply,"['Automobile Body Shop Equipment & Supplies', 'Automobile Body Repairing & Painting', 'Automobile Parts & Supplies']",174 Arlington St,Watertown,MA,02472,(617) 924-8900,9:00 am - 5:00 pm,36
762,Gem Auto Parts Co Inc,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Parts, Supplies & Accessories-Wholesale & Manufacturers']",204 Boston St,Dorchester,MA,02125,(617) 288-6032,7:30 am - 5:30 pm,63
763,Trailer Equipment & Sales Inc,"['Auto Repair & Service', 'Recreational Vehicles & Campers', 'Trailers-Repair & Service']",95 2nd St,Chelsea,MA,02150,(617) 889-1420,,36
764,Auto Credit Sales Inc,"['Auto Repair & Service', 'Used Car Dealers', 'New Car Dealers']",1258 Massachusetts Ave,Dorchester,MA,02125,(617) 436-7901,9:00 am - 8:00 pm,14
765,Blue Hill Auto Sound,"['Auto Repair & Service', 'Automobile Radios & Stereo Systems', 'Automobile Accessories']",120 Blue Hill Ave,Roxbury,MA,02119,(617) 427-3555,8:00 am - 5:00 pm,11
766,F 1 Motors Corp,"['Auto Repair & Service', 'Used Car Dealers']",200 Everett Ave,Chelsea,MA,02150,(617) 884-1300,9:00 am - 7:00 pm,10
767,Archie's Truck Service,"['Auto Repair & Service', 'Tire Dealers', 'Tire Recap, Retread & Repair']",5 Vila St,Chelsea,MA,02150,(617) 884-2917,9:00 am - 5:00 pm,28
768,Mejia Auto Repair,"['Auto Repair & Service', 'Automobile Parts & Supplies']",310 Columbia Rd,Dorchester,MA,02121,(617) 427-5696,,26
769,Service Auto Sales and Tire DR,"['Auto Repair & Service', 'Tire Dealers', 'New Car Dealers']",257 Columbia Rd,Dorchester,MA,02121,(617) 288-1047,8:30 am - 7:00 pm,12
770,Atlas Auto Rental,"['Auto Repair & Service', 'Truck Wrecking', 'Towing']",53 Freeport St,Dorchester,MA,02122,(617) 282-4942,,
771,Moses Auto,"['Auto Repair & Service', 'New Car Dealers']",58 Geneva Ave,Dorchester,MA,02121,(617) 427-3210,9:00 am - 8:00 pm,10
772,JP Auto Plaza Inc,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Accessories']",3162 Washington St,Jamaica Plain,MA,02130,(617) 522-4001,9:00 am - 7:00 pm,
773,Boston Motorsports Alfa Romeo Maserati,"['Auto Repair & Service', 'New Car Dealers', 'Used Car Dealers']",1650 Soldiers Field Rd,Brighton,MA,02135,(617) 870-7777,10:00 am - 6:00 pm,
774,Headquarters Auto,"['Auto Repair & Service', 'Used Car Dealers']",105 Thornton St,Revere,MA,02151,(781) 629-5420,9:00 am - 5:00 pm,3
775,Free Mobile Service Auto Glass,"['Auto Repair & Service', 'Glass-Auto, Plate, Window, Etc', 'Glass Doors']",85 American Legion Hwy,Revere,MA,02151,(781) 922-4457,,
776,Side Street Motors,"['Auto Repair & Service', 'Used Car Dealers']",766 Broadway,Revere,MA,02151,(781) 284-1800,,19
777,Majestic Motors,"['Auto Repair & Service', 'Used Car Dealers']",851 Broadway,Revere,MA,02151,(781) 284-9500,,
778,D & W Autosales & Service,"['Auto Repair & Service', 'Used Car Dealers', 'New Car Dealers']",10 Ware St,Cambridge,MA,02138,(617) 864-4400,,
779,D auto mall,"['Auto Repair & Service', 'Used Car Dealers']",10 Cabot Rd,Medford,MA,02155,(857) 206-4464,8:00 am - 5:00 pm,
780,North Atlantic Diesel Service Inc,"['Auto Repair & Service', 'Diesel Engines', 'Marine Equipment & Supplies']",12 Locust St,Medford,MA,02155,(781) 396-8900,,
781,A Shamrock Sign & Lettering Co,"['Auto Repair & Service', 'Truck Painting & Lettering']",50 Billings Ave,Medford,MA,02155,(781) 395-5686,9:00 am - 6:00 pm,13
782,Engineered Truck Service Inc,"['Auto Repair & Service', 'Truck Service & Repair']",141 Mystic Ave,Medford,MA,02155,(781) 395-0838,8:00 am - 5:00 pm,36
783,Highland Automotive,"['Auto Repair & Service', 'Clutches', 'Auto Transmission']",100 Highland Ave,Malden,MA,02148,(781) 324-1611,8:00 am - 6:00 pm,13
784,Vahe's Garage,"['Auto Repair & Service', 'Parking Stations & Garages-Construction', 'Building Contractors-Commercial & Industrial']",651 Mount Auburn St,Cambridge,MA,02138,(617) 714-4569,8:00 am - 5:00 pm,37
785,Main Auto Mall,"['Auto Repair & Service', 'New Car Dealers', 'Used Car Dealers']",259 Main St,Malden,MA,02148,(781) 321-1261,9:00 am - 7:00 pm,6
786,Spadafora Choppers,"['Auto Repair & Service', 'Used Car Dealers', 'Towing']",129 Charles St,Malden,MA,02148,(781) 324-1912,10:30 am - 6:00 pm,74
787,Spa Racing,"['Auto Repair & Service', 'Automobile Performance, Racing & Sports Car Equipment', 'Automobile Parts & Supplies']",163 Eastern Ave,Malden,MA,02148,(781) 324-3530,,
788,Soil Auto Sales Inc,"['Auto Repair & Service', 'New Car Dealers', 'Car Rental']",163 Eastern Ave,Malden,MA,02148,(781) 605-2350,9:00 am - 7:00 pm,20
789,Star Master Automall,"['Auto Repair & Service', 'Used Car Dealers']",225 Eastern Ave,Malden,MA,02148,(781) 399-0880,,
790,Aa Automotive,"['Auto Repair & Service', 'Automobile Parts & Supplies']",81 Elm St,Watertown,MA,02472,(617) 924-9735,8:00 am - 6:00 pm,12
791,Troups Truck & Auto,"['Auto Repair & Service', 'Truck Service & Repair', 'New Truck Dealers']",,,,,(617) 539-0404,,5
792,MasterCraft Auto Body,"['Auto Repair & Service', 'Automobile Repairing & Service-Equipment & Supplies', 'Automobile Electric Service']",34 Blossom St,Chelsea,MA,02150,(617) 884-5900,7:00 am - 5:00 pm,
793,Ideal Engine,"['Auto Repair & Service', 'Engine Rebuilding & Exchange', 'Auto Engine Rebuilding']",100 Dover St,Somerville,MA,02144,(617) 666-3737,7:30 am - 5:30 pm,59
794,Lou's Custom Exhaust,"['Auto Repair & Service', 'Mufflers & Exhaust Systems', 'Brake Repair']",44 Union St,Medford,MA,02155,(781) 391-8484,8:00 am - 5:00 pm,20
795,Avenue Auto Wholesale,"['Auto Repair & Service', 'Used Car Dealers', 'Automobile Body Repairing & Painting']",1121 Dorchester AVE,Dorchester,MA,02125,(617) 436-5010,8:30 am - 5:30 pm,
796,Sandmans Auto Body & Repair,"['Auto Repair & Service', 'Automobile Body Shop Equipment & Supplies', 'Automobile Repairing & Service-Equipment & Supplies']",210 Washington St,Dorchester,MA,02121,(617) 506-0033,,12
797,Mac's Auto Body Inc,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Body Repairing & Painting']",53 Russell St,Somerville,MA,02144,(617) 776-1166,7:30 am - 6:00 pm,47
798,Century Tire & Auto Service,"['Auto Repair & Service', 'Tire Dealers', 'Brake Repair']",263 Beacon St,Somerville,MA,02143,(617) 547-7878,,
799,Herb Chambers Porsche of Boston,"['Auto Repair & Service', 'New Car Dealers', 'Used Car Dealers']",1172 Commonwealth Ave,Allston,MA,02134,(888) 840-2174,9:00 am - 9:00 pm,19
800,Dannys Tire & Auto,"['Auto Repair & Service', 'Tire Dealers']",18 Talbot Ave,Dorchester Center,MA,02124,(617) 436-2886,9:00 am - 5:00 pm,
801,Affordable Auto Sales & Repair,"['Auto Repair & Service', 'Used Car Dealers', 'Towing']",83 Vine St,Everett,MA,02149,(617) 389-1992,8:00 am - 6:00 pm,16
802,Acme Body & Paint Co,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Windshield Repair']",3430 Washington St,Jamaica Plain,MA,02130,(617) 522-6040,8:00 am - 5:00 pm,72
803,El Dugout Autobody,"['Auto Repair & Service', 'Automobile Body Shop Equipment & Supplies', 'Automobile Body Repairing & Painting']",852 Blue Hill Ave,Dorchester Center,MA,02124,(617) 282-1396,9:00 am - 5:00 pm,22
804,Confiance Auto Repair,"['Automobile Repairing & Service-Equipment & Supplies', 'Automobile Body Repairing & Painting']",190 New England Ave,Dorchester Center,MA,02124,(617) 506-7121,,
805,Amtruck Auto & Truck Service,"['Auto Repair & Service', 'Truck Service & Repair', 'Brake Repair']",90 Western Ave,Allston,MA,02134,(617) 783-1555,9:00 am - 6:00 pm,
806,Sullivan Tire Commercial Truck Tire Service,"['Auto Repair & Service', 'Tire Dealers', 'Brake Repair']",271 Lee Burbank Hwy,Revere,MA,02151,(781) 286-6924,8:00 am - 5:00 pm,
807,United Auto & Truck Service,"['Auto Repair & Service', 'Truck Service & Repair']",11 Canal St,Malden,MA,02148,(781) 322-0606,7:00 am - 5:00 pm,17
808,Audi Brookline,"['Auto Repair & Service', 'New Car Dealers', 'Used Car Dealers']",308 Boylston St,Brookline,MA,02445,(617) 734-2020,8:30 am - 8:00 pm,60
809,Honda Cars of Boston,"['Auto Repair & Service', 'New Car Dealers', 'Automobile Parts & Supplies']",100 Broadway  Rt 99,Everett,MA,02149,(617) 381-9000,7:00 am - 9:00 pm,46
810,Good Deal Auto Repair,"['Auto Repair & Service', 'Truck Service & Repair']",35 Garden St,Everett,MA,02149,(617) 389-9602,8:00 am - 6:00 pm,36
811,Glass America,"['Automobile Body Repairing & Painting', 'Glass-Auto, Plate, Window, Etc', 'Windshield Repair']",555 Southern Artery,Quincy,MA,02169,(877) 758-2091,8:00 am - 5:00 pm,21
812,Meineke Car Care Center,"['Auto Repair & Service', 'Automobile Electric Service', 'Mufflers & Exhaust Systems']",662 Southern Artery,Quincy,MA,02169,(617) 858-6191,7:30 am - 6:00 pm,31
813,Meineke Car Care Center,"['Auto Repair & Service', 'Auto Oil & Lube', 'Automobile Air Conditioning Equipment-Service & Repair']",972 Main St,Winchester,MA,01890,(781) 827-5003,7:30 am - 6:00 pm,32
814,Meineke Car Care Center,"['Auto Repair & Service', 'Automobile Air Conditioning Equipment-Service & Repair', 'Mufflers & Exhaust Systems']",411 Broad St,Lynn,MA,01901,(781) 691-6432,7:30 am - 6:00 pm,24
815,Glass America,"['Automobile Body Repairing & Painting', 'Windows-Repair, Replacement & Installation', 'Windshield Repair']",220 Squire Rd,Revere,MA,02151,(781) 664-9435,8:00 am - 5:00 pm,21
816,Superior Radio & Security Inc.,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Telecommunications-Equipment & Supply']",542 Lincoln Ave,Saugus,MA,01906,(781) 231-5110,8:30 am - 6:00 pm,33
817,Lou's Oil Service,"['Auto Repair & Service', 'Industrial Equipment & Supplies', 'Heating Contractors & Specialties']",32 Newcomb St,Quincy,MA,02169,(617) 963-0482,8:00 am - 5:00 pm,27
818,AAMCO Transmissions & Total Car Care,"['Auto Repair & Service', 'Automobile Air Conditioning Equipment-Service & Repair', 'Brake Repair']",740 American Legion Hwy,Roslindale,MA,02131,(617) 580-0629,7:30 am - 5:00 pm,57
819,Safelite AutoGlass,"['Auto Repair & Service', 'Windshield Repair', 'Glass-Auto, Plate, Window, Etc']",614 Gallivan Blvd,Dorchester Center,MA,02124,(800) 558-8389,8:00 am - 5:00 pm,73
820,Safelite AutoGlass,"['Auto Repair & Service', 'Glass-Auto, Plate, Window, Etc', 'Windshield Repair']",94 Massachusetts Ave,Arlington,MA,02474,(800) 928-7093,8:00 am - 5:00 pm,73
821,Firestone Complete Auto Care,"['Auto Repair & Service', 'Automobile Diagnostic Service', 'Mufflers & Exhaust Systems']",339 Squire Rd,Revere,MA,02151,(781) 951-5595,,94
822,Maaco Collision Repair & Auto Painting,"['Auto Repair & Service', 'Automobile Detailing', 'Dent Removal']",47 River St,Dedham,MA,02026,(339) 225-9593,8:00 am - 5:00 pm,43
823,Firestone Complete Auto Care,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Auto Oil & Lube']",2 School St,Quincy,MA,02169,(617) 326-3290,,94
824,Firestone Complete Auto Care,"['Auto Repair & Service', 'Wheel Alignment-Frame & Axle Servicing-Automotive', 'Automobile Inspection Stations & Services']",40 Arsenal St,Watertown,MA,02472,(617) 326-3283,8:00 am - 6:00 pm,94
825,Firestone Complete Auto Care,"['Auto Repair & Service', 'Wheel Alignment-Frame & Axle Servicing-Automotive', 'Mufflers & Exhaust Systems']",1528a Vfw Pkwy,West Roxbury,MA,02132,(617) 229-5456,,94
826,Arlmont Glass Inc,"['Auto Repair & Service', 'Windows', 'Bathroom Remodeling']",427 High St,Medford,MA,02155,(781) 391-2044,8:00 am - 4:30 pm,38
827,Advanced Auto and Tire Repair,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Engine Rebuilding & Exchange']",800 Washington Ave,Revere,MA,02151,(781) 388-4900,8:00 am - 6:00 pm,35
828,Avenue Auto Body,"['Auto Repair & Service', 'Automobile Repairing & Service-Equipment & Supplies', 'Towing']",29 Edgewater Dr,Mattapan,MA,02126,(617) 296-0028,7:00 am - 5:00 pm,55
829,Eli's Service Station,"['Auto Repair & Service', 'Gas Stations', 'Brake Repair']",125 Broadway,Arlington,MA,02474,(781) 648-9833,8:00 am - 5:00 pm,
830,Muneer's Auto Repair,"['Auto Repair & Service', 'New Car Dealers', 'Brake Repair']",220 Squire Rd,Revere,MA,02151,(781) 286-3300,8:00 am - 6:00 pm,11
831,Malden Automotive,"['Auto Repair & Service', 'Automobile Diagnostic Service', 'New Car Dealers']",511 Broadway,Malden,MA,02148,(781) 322-3246,8:00 am - 5:00 pm,28
832,Mario's Auto Body,['Automobile Body Repairing & Painting'],977 Broadway,Revere,MA,02151,(781) 284-9699,Open 24 Hours,41
833,McCracken Automotive,"['Auto Repair & Service', 'Automobile Electric Service', 'Brake Repair']",107 Spring St,West Roxbury,MA,02132,(617) 325-2200,8:00 am - 5:30 pm,93
834,Auto Depot Inc.,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Automobile Restoration-Antique & Classic']",625 Hyde Park Ave,Roslindale,MA,02131,(617) 327-0800,8:00 am - 5:00 pm,
835,Allston Custom Garage,"['Auto Repair & Service', 'Automobile Restoration-Antique & Classic', 'Automobile Electric Service']",106 Pleasant St,Watertown,MA,02472,(617) 924-4577,9:00 am - 5:00 pm,44
836,Hynes Auto Body,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Brake Repair']",14 Sheafe St,Chestnut Hill,MA,02467,(617) 731-9994,8:00 am - 6:00 pm,61
837,European Collision Works,"['Auto Repair & Service', 'Automobile Body Repairing & Painting', 'Dent Removal']",787 N Shore Rd,Revere,MA,02151,(781) 286-3692,8:00 am - 5:00 pm,24
838,Varouj Auto Sports,"['Auto Repair & Service', 'Automobile Performance, Racing & Sports Car Equipment']",70 N Beacon St,Watertown,MA,02472,(617) 926-2566,8:00 am - 5:00 pm,44
839,Todays Collision Malden,['Automobile Body Repairing & Painting'],375 Washington St,Malden,MA,02148,(781) 321-6080,8:00 am - 5:30 pm,
840,1180 Boylston Inc,"['Auto Repair & Service', 'Gas Stations']",1180 Boylston St,Chestnut Hill,MA,02467,(617) 566-8000,,
841,Canaa Auto Repair,['Auto Repair & Service'],870 Broadway,Revere,MA,02151,(781) 241-4750,,13
842,DC Enterprises Unlimited,['Auto Repair & Service'],1236 Eastern Ave,Malden,MA,02148,(781) 324-0200,8:00 am - 5:00 pm,
843,Bumper 2 Bumper,"['Auto Repair & Service', 'Automobile Parts & Supplies', 'Automobile Body Repairing & Painting']",320 Charger St Ste 3,Revere,MA,02151,(781) 284-9595,,31
844,Sam's Gas & Svc,"['Auto Repair & Service', 'Gas Stations']",1027 Broadway,Revere,MA,02151,(781) 284-9419,,
